ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,Popularity,description,genre,Description,Genre
0060256737,A Light in the Attic,Shel Silverstein,1981,HarperCollins,http://images.amazon.com/images/P/0060256737.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060256737.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060256737.01.LZZZZZZZ.jpg,False,A collection of humorous poems and drawings.,"Children's poetry, American.|Humorous poetry.|American poetry.","NOW AVAILABLE AS AN EBOOK! From New York Times bestselling author Shel Silverstein, the creator of the beloved poetry collections Where the Sidewalk Ends, Falling Up, and Every Thing On It, comes an imaginative book of poems and drawings—a favorite of Shel Silverstein fans young and old. This digital edition also includes twelve poems previously only available in the special edition hardcover. A Light in the Attic delights with remarkable characters and hilariously profound poems in a collection readers will return to again and again. Here in the attic you will find Backward Bill, Sour Face Ann, the Meehoo with an Exactlywatt, and the Polar Bear in the Frigidaire. You will talk with Broiled Face, and find out what happens when Somebody steals your knees, you get caught by the Quick-Digesting Gink, a Mountain snores, and They Put a Brassiere on the Camel. Come on up to the attic of Shel Silverstein and let the light bring you home. And don't miss these other Shel Silverstein ebooks, The Giving Tree, Where the Sidewalk Ends, and Falling Up!",Juvenile Fiction
0060248025,Falling Up,Shel Silverstein,1996,HarperCollins,http://images.amazon.com/images/P/0060248025.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060248025.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060248025.01.LZZZZZZZ.jpg,False,A collection of humorous poems and drawings.,"Children's poetry, American|Humorous poetry|American poetry","NOW AVAILABLE AS AN EBOOK! From New York Times bestselling author Shel Silverstein, the classic creator of Where the Sidewalk Ends, A Light in the Attic, and Every Thing On It, comes a wondrous book of poems and drawings. Filled with unforgettable characters like Screamin’ Millie; Allison Beals and her twenty-five eels; Danny O'Dare, the dancin' bear; the Human Balloon; and Headphone Harold, this collection by the celebrated Shel Silverstein will charm young readers and make them want to trip on their shoelaces and fall up too! So come, wander through the Nose Garden, ride the Little Hoarse, eat in the Strange Restaurant, and let the magic of Shel Silverstein open your eyes and tickle your mind. And don't miss these other Shel Silverstein ebooks, The Giving Tree, Where the Sidewalk Ends, and A Light in the Attic!",Juvenile Fiction
0786880007,Simplify Your Life : 100 Ways to Slow Down and Enjoy the Things That Really Matter,Elaine St. James,1994,Hyperion,http://images.amazon.com/images/P/0786880007.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786880007.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786880007.01.LZZZZZZZ.jpg,False,100 ways to slow down and enjoy the things that really matter.,Simplicity.,"Simplicity expert Elaine St. James, author of ""Simplify Your Inner Life"", has a solution for beleaguered parents everywhere. ""Simplify Your Life with Kids"" offers practical, down-to-earth advice for the vital, time-demanding, perplexing issues that all parents face. St. James explores such topics for simplifying family life as making mealtime fun, stopping tantrums, establishing a simple bedtime routine, and more.",Family & Relationships
0515136379,Key of Knowledge (Key Trilogy (Paperback)),Nora Roberts,2003,Jove Books,http://images.amazon.com/images/P/0515136379.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515136379.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515136379.01.LZZZZZZZ.jpg,False,,"Mythology, Celtic -- Fiction|Quests (Expeditions) -- Fiction","You are the Key. The lock awaits. Librarian Dana Steele has always considered herself to be an enlightened woman but her recent experiences at Warrior's Peak have required much more of her than just an open-mind. Along with Malory Price and Zoe McCourt she has had to take a huge leap of faith and believe in the ancient mythic story she has been told. It is a tale of a young Celtic god who fell for a human girl and of their three daughters, demi-goddesses all, who were cast into an eternal sleep, their mortal souls placed under lock and key. And in each generation three are chosen who have the power to release them - if they dare accept a challenge that could promise them great riches but also grave danger And now it is Dana's turn. Three women. Three keys to find. If one fails, they all lose. If they all succeed - money, power and a new destiny awaits. It will take more than intellect, more than determination. They will have to open their hearts, their minds, and believe that everything and anything is possible.",Fiction
0515136530,"Key of Valor (Roberts, Nora. Key Trilogy, 3.)",Nora Roberts,2003,Jove Pubns,http://images.amazon.com/images/P/0515136530.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515136530.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515136530.01.LZZZZZZZ.jpg,False,,,"In this conclusion to the Key trilogy, three women are united by destiny as Zoe, searching for the Key of Valor, unlocks the mysteries of the past to save her future.",Fiction
051513628X,Key of Light (Key Trilogy (Paperback)),Nora Roberts,2003,Jove Books,http://images.amazon.com/images/P/051513628X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/051513628X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/051513628X.01.LZZZZZZZ.jpg,False,"Three woman. Three keys. Each has 28 days to find her way through a dangerous quest. Nora Roberts brings us a unique series with a twist-each novel is written in real time, and the novels will be published in consecutive months.","Quests (Expeditions) -- Fiction|Mythology, Celtic -- Fiction","The pleasure of your company is desired for cocktails and conversation. 8pm, 4th September. Warrior's Peak. You are the Key. The lock awaits. When Malory Price is issued with the above invitation she is naturally suspicious, especially as Warrior's Peak is a local mansion house straight out of a Hollywood horror movie. But with her overdraft at crisis limit and on the verge of losing her job at a local art gallery, she has little to lose by attending the event. But Malory is about to get more than she bargained for. At Warrior's Peak she finds that she and two other women are the only guests of their mysterious hosts. They are told an amazing story of magic, gods and goddesses; and of three demi-goddesses who have been cast into an eternal sleep, their mortal souls placed under lock and key. And in every generation, three women are born who alone have the power to free them - if they are prepared to accept the challenge. Three women. Three keys to find. If one fails, they all lose. If they all succeed - money, power and a new destiny awaits. It will take more than intellect, more than determination. They will have to open their hearts, their minds, and believe that everything and anything is possible.",Fiction
156402976X,Catkin,Antonia Barber,1996,Candlewick Press (MA),http://images.amazon.com/images/P/156402976X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/156402976X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/156402976X.01.LZZZZZZZ.jpg,False,,,"Catkin is a cat so small that he can sit on the palm of a man's hand. He lives with the Wise Woman at the top of a hill, at the foot of which live a farmer, his wife, and their only child, Carrie. Seeing some danger coming towards the little girl, the Wise Woman gives Catkin to her as a guardian - and the two love each other dearly. But one day, while Carrie sleeps in the bushes and Catkin chases a butterfly, the Little People come out from their home inside the hill and take the child, leaving a changeling in her place. Catkin has to go into the land of the Little People and bring her back. But the Lord and Lady of the Little People have grown very fond of Carrie. Catkin has to engage in a battle of wits against them, answering three tricky riddles and risking his own freedom in the process.",Cats
038071907X,Nothing But The Truth: A Documentary Novel,Avi,1993,HarperTrophy,http://images.amazon.com/images/P/038071907X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/038071907X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/038071907X.01.LZZZZZZZ.jpg,False,,,"A ninth-grader's suspension for singing ""The Star-Spangled Banner"" during homeroom becomes a national news story.",Juvenile Fiction
0886774829,"Stronghold (Dragon Star, Book 1)",Melanie Rawn,1994,Daw Books,http://images.amazon.com/images/P/0886774829.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0886774829.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0886774829.01.LZZZZZZZ.jpg,False,,Genre Fiction|Fantasy - General|Fiction - Fantasy|Fantasy|Fiction / Fantasy / General,"With her widely acclaimed and bestselling fantasy trilogy, Dragon Prince, Melanie Rawn opened an enchanted gateway to a universe of magic and sorcery. Now, in the first novel of the Dragon Star trilogy, a generation of peace is about to be shattered by a seemingly unstoppable invasion force.",Fiction
0886775957,"Skybowl (Dragon Star, Book 3)",Melanie Rawn,1994,Daw Books,http://images.amazon.com/images/P/0886775957.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0886775957.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0886775957.01.LZZZZZZZ.jpg,False,,Fiction - Fantasy|Fiction|Fantasy|Science Fiction|Fantasy - General|Fiction / Fantasy / General|Science Fiction - General|Fantastic fiction,"The great magical wars have come to an end. But in bringing peace, Nimbulan, the last Battlemage, has lost his powers. Dragon magic is the only magic legal to practice. And the kingdom's only hope against dangerous technology lies in the one place to which no dragon will fly....",Fiction
0671693816,Wifey,Judy Blume,1989,Pocket,http://images.amazon.com/images/P/0671693816.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671693816.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671693816.01.LZZZZZZZ.jpg,False,,Modern fiction|Fiction - General|Fiction|Fiction / General|General,"This classic is as relevant today as ever. Its heroine, Sandy Pressman--a very nice wife whose boredom is getting the best of her--became the touchstone for a whole generation, and the story of how she trades in her conventional wifely duties for her wildest secret fantasies is unforgettable.",Fiction
0553287737,The Bourne Ultimatum,Robert Ludlum,1991,Bantam Books,http://images.amazon.com/images/P/0553287737.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553287737.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553287737.01.LZZZZZZZ.jpg,False,,"Ludlum, Robert - Prose & Criticism|Popular American Fiction|Fiction - Espionage / Thriller|Fiction|Espionage/Intrigue|Thrillers|Fiction / Thrillers|Action & Adventure","A death at a funfair, and Bourne must face his nemesis...The third Jason Bourne novel from internationally bestselling author Robert Ludlum. 'The real titan of the genre is Robert Ludlum' GQ 'Watch your back 007 - Bourne is out to get you' - Sunday Times It all starts with a cat-and-mouse chase to the death in a Baltimore funfair: the Jackal, Bourne's age-old antagonist, is back and Bourne is forced from his idyllic retirement with his wife and children to confront his enemy. In Europe and America there are men and women whose lust for power is disguised by their positions and respectability. Their aim: to gain control at the highest level, to avenge, to destroy. Jason Bourne has been the assassin before: now he longs for peace with his family, but the threat of the Jackal puts in jeopardy all possibility of peace...",Fiction
0345303067,2010: Odyssey Two,Arthur C. Clarke,1984,Del Rey Books,http://images.amazon.com/images/P/0345303067.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345303067.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345303067.01.LZZZZZZZ.jpg,False,,"Interplanetary voyages -- Fiction.|Science fiction, English.","“A daring romp through the solar system and a worthy successor to 2001.”—Carl Sagan Nine years after the disastrous Discovery mission to Jupiter in 2001, a joint U.S.-Soviet expedition sets out to rendezvous with the derelict spacecraft—to search the memory banks of the mutinous computer HAL 9000 for clues to what went wrong…and what became of Commander Dave Bowman. Without warning, a Chinese expedition targets the same objective, turning the recovery mission into a frenzied race for the precious information Discovery may hold about the enigmatic monolith that orbits Jupiter. Meanwhile, the being that was once Dave Bowman—the only human to unlock the mystery of the monolith—streaks toward Earth on a vital mission of its own . . . “Clarke deftly blends discovery, philosophy, and a newly acquired sense of play.”—Time “2010 is easily Clarke’s best book in over a decade.”—The San Diego Tribune",Fiction
0441735762,The Rowan (Ace Science Fiction),Anne McCaffrey,1991,ACE Charter,http://images.amazon.com/images/P/0441735762.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0441735762.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0441735762.01.LZZZZZZZ.jpg,False,,,"The captivating first novel in the classic science fiction series The Tower and the Hive. An extraordinary woman with unparalleled telepathic abilities is destined to face a lonely life of servitude—until she receives a telepathic plea from across the stars. As a young girl, The Rowan is discovered because her incredible gift: telepathic abilities that are more powerful than anyone has ever seen. As she grows older, she uses her talents to benefit society as a Prime, responsible for communicating and moving ships through space. But a life as a Prime is a lonely one, leaving her longing to find personal connection and meaning. When a distress call from a distant planet reaches her, The Rowan is drawn into a rescue mission that will put her powers to the test—and everything changes when she meets Jeff Raven, another telepath who just might have that crucial spark of connection she’s been searching for.",Fiction
0345379144,Zombies of the Gene Pool,Sharyn McCrumb,1996,Fawcett Books,http://images.amazon.com/images/P/0345379144.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345379144.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345379144.01.LZZZZZZZ.jpg,False,,,"When murder strikes at the reunion of a Science Fiction fan club, it falls to writer Jay Omega to turn sleuth--and separate science fiction from fact to catch the killer.",Fiction
0061030643,The Associate,Phillip Margolin,2002,HarperTorch,http://images.amazon.com/images/P/0061030643.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061030643.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061030643.01.LZZZZZZZ.jpg,False,,Pharmaceutical industry -- Fiction|Legal stories|Portland (Or.) -- Fiction,"They were young, popular, the perfect couple -- an all-American boy and a beautiful cheerleader. But the youthful passion that led them to Lookout Point that terrible evening would prove fatal. For Richie Walters the end came swiftly, as death descended upon him in a savage orgy of horrific violence. Elaine Murray would live long enough to learn just how lucky her boyfriend had been ... Two brutal slayings have rocked a stunned city. But the murders are merely the nightmare's beginning, flinging open a terrifying Pandora's box of sordid secrets and dark revelations more deadly than the bloodlust that lives in the rock-hard heart of a killer.",Fiction
0440145465,King Rat,James Clavell,1993,Dell Publishing Company,http://images.amazon.com/images/P/0440145465.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440145465.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440145465.01.LZZZZZZZ.jpg,False,,,"The time is World War II. The place is a brutal prison camp deep in Japanese-occupied territory. Here, within the seething mass of humanity, one man, an American corporal, seeks dominance over both captives and captors alike. His weapons are human courage, unblinking understanding of human weaknesses, and total willingness to exploit every opportunity to enlarge his power and corrupt or destroy anyone who stands in his path. From the Paperback edition.",Fiction
0671797050,FIRST WIVES CLUB,Olivia Goldsmith,1993,Pocket,http://images.amazon.com/images/P/0671797050.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671797050.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671797050.01.LZZZZZZZ.jpg,False,"Elise, Brenda and Annie were all first wives inhabiting the headier spheres of New York society. Then in their forties, with their husbands at the pinnacle of success, they were abandoned for ""trophy wives""--Younger, blonder and more decorative models. Now, they form ""The First Wives Club"" with the mission of getting even.",Divorced women|Revenge|Fiction,"Three first wives band together to take their due from the men who used them, abused them, and then dumped them.",Fiction
0441003435,The Adept (Adept),Katherine Kurtz,2003,Ace Books,http://images.amazon.com/images/P/0441003435.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0441003435.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0441003435.01.LZZZZZZZ.jpg,False,,,Scottish nobleman Sir Adam Sinclair--a physician and Adept--faces an unholy cult of black magicians who defile his beloved Scotland and will commit any atrocity to achieve their evil ends. Reissue.,Fantasy
0812585151,Bard: The Odyssey of the Irish (Celtic World of Morgan Llywelyn),Morgan Llywelyn,1987,Tor Books,http://images.amazon.com/images/P/0812585151.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812585151.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812585151.01.LZZZZZZZ.jpg,False,Amergin's poetic vision and passionate belief inspires his people to leave Spain and attempt the conquest of the fabled Erin in the fourth century before Christ.,,"Amergin, a poet, harpist, and historian, and his brothers, the son of Mil, leave Spain to conquer Ireland, where they encounter the Tuatha De Danann, in a saga based on Celtic legend and history",Fiction
0451204891,The Hearing,John Lescroart,2002,Signet Book,http://images.amazon.com/images/P/0451204891.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451204891.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451204891.01.LZZZZZZZ.jpg,False,,"Hardy, Dismas (Fictitious character) -- Fiction|Glitsky, Abe (Fictitious character) -- Fiction. |Detective and mystery stories|Legal stories|San Francisco (Calif.) -- Fiction","When a homicide detective's daughter is killed, the aggrieved father pushes the main suspect for answers, D.A. Sharon Pratt sets out to revive her career by declaring war on the accused, and defense attorney Dismas Hardy struggles to ensure a fair trial.",Fiction
0345423615,The Silver Wolf,ALICE BORCHARDT,1999,Ballantine Books,http://images.amazon.com/images/P/0345423615.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345423615.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345423615.01.LZZZZZZZ.jpg,False,"Regeane, a beautiful young woman who changes into a wolf with the rising moon, must fight for love and dignity when she is peddled in marriage to a barbarian lord by her depraved uncle who threatens to expose her secret if she refuses to help him in his vile schemes.",Fiction|Werewolves|Women|History,"In this new historical romantic fantasy of stunning originality and scope, Alice Borchardt breathes life into a bygone age, brilliantly recreating a sensuous, violent world--and the men and women whose grand ambitions, betrayals, and passions shape the era in which they live and die. Decadent Rome at the dawn of the Dark Ages is mired in crumbling grandeur. Now, into the Eternal City comes Regeane, a beautiful young woman distantly related, through her dead mother, to Charlemagne. Regeane's regal blood renders her an unwilling pawn in the struggle for political power. But unknown to those plotting against her, the blood she has inherited from her murdered father makes her much more than a child of royalty. Possessed of preternatural agility and strength, primal memories extending back thousands of years, and senses so keen they can pierce the veil of death itself, Regeane is a shapeshifter: woman and wolf, hunter and hunted. Betrothed by Charlemagne's command to a barbarian lord she has never seen, Regeane is surrounded by enemies. The most notorious, her depraved uncle and guardian, will not scruple to betray her to the Church unless she aids him in his sinister schemes. And if the Church discovers her secret, Regeane will burn at the stake. Yet Regeane finds allies as well: Lucilla, rumored to be the private courtesan of Pope Hadrian himself; Antonius, a wise and gentle soul trapped within a body grotesquely disfigured by disease; and the little Saxon girl Elfgifa, brave beyond her years, with a tongue as sharp as a blade. Outside the gates of Rome, baying on the moonlit expanses of the Campagna, there is a mysterious dark wolf whose scent makes the animal in Regeane tremble with desire. Now, as an infamous stranger prepares to claim his bride, deadly plots and counter plots tighten like a noose around her neck, Regeane must fight to live with dignity as the proud creature she is: civilized and savage, woman and wolf, partaking of both yet infinitely more than either . . . Lyrical, fast-paced, sensual, and rich with historical detail and deep insights into the heart, The Silver Wolf catapults Alice Borchardt squarely into the front rank of contemporary women writers. Her intricate plot and hypnotic voice will cast a spell that few will be able to resist.",Fiction
0553576623,Miracle Cure,Michael Palmer,1999,Bantam Books,http://images.amazon.com/images/P/0553576623.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553576623.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553576623.01.LZZZZZZZ.jpg,False,,"Fiction, thrillers|Fiction, medical|Boston (mass.), fiction|Physicians, fiction|Massachusetts, fiction","The master of medical suspense takes you to prestigious Boston Heart Institute, where some patients are dying to get well “A highly entertaining tale of greed and medicine run amok.”—Chicago Tribune After a troubled past, Dr. Brian Holbrook has been given a second chance to prove himself. At state-of-the-art Boston Heart Institute, he’s been chosen to join the medical team testing a new miracle drug. The initial results are so promising that Brian pushes to get his father—who suffers from a dangerous heart condition—accepted into the study. But Brian is beginning to suspect his superiors are hiding something. Why are crucial records disappearing? Why did a patient making startling progress suddenly die? Is the miracle drug a prescription for death? The answers could cost Brian more than his career. For at Boston Heart Institute, knowing too much is the quickest way to the morgue. Praise for Miracle Cure “Packs plenty of heart-stopping action.”—Associated Press “A fast-paced lively thriller.”—Boston Sunday Herald",Fiction
0385337116,The Rule of Four,Ian Caldwell,2004,Dial Books,http://images.amazon.com/images/P/0385337116.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385337116.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385337116.01.LZZZZZZZ.jpg,False,"""Princeton. Good Friday, 1999. On the eve of graduation, two students are a hairsbreadth from solving the mysteries of the Hypnerotomachia Poliphili, a Renaissance text that has baffled scholars for centuries. Famous for its hypnotic power over those who study it, the five-hundred-year-old Hypnerotomachia may finally reveal its secrets - to Tom Sullivan, whose father was obsessed with the book, and Paul Harris, whose future depends on it. As the deadline looms, research has stalled - until an ancient diary surfaces. What Tom and Paul discover inside shocks even them: proof that the location of a hidden crypt has been ciphered within the pages of the obscure Renaissance text."" ""Armed with this final clue, the two friends delve into the bizarre world of the Hypnerotomachia - a world of forgotten erudition, strange sexual appetites, and terrible violence. But just as they begin to realize the magnitude of their discovery, Princeton's snowy campus is rocked: a longtime student of the book is murdered, shot dead in the hushed halls of the history department.""--BOOK JACKET.","Colonna, Francesco, d. 1527 -- Fiction.|Young men -- Fiction.|Male friendship -- Fiction.|College students -- Fiction.|Fathers and sons -- Fiction.|Italian literature -- Appreciation -- Fiction.|Princeton (N.J.) -- Fiction.","عمل فني رائع آخر يعاد اكتشافه لكاتب ""جمرات"". رواية حسية ومثيرة وحكيمة عن أشهر مغوي فاسد في العالم والمواجهة التي غيرته إلى الأبد. هرب جياكومو كازانوفا عام 1756 من سجن قيل إنه لا سبيل للهروب منه. وعاود الظهورة مرة أخرى في قرية إيطالية صغيرة تسمى بولزانو حيث استقبل زائراً غير مرغوب فيه. إنه دوق بارما العجوز لكنه ما يزال مرعبا. هزم كازانوفا منذ سنوات في مبارزة على فتاة فاتنة تسمى فرانشيسكا, و لم يقتله بشرط ألا يراها مرة أخرى أبدا. و الآن و قد تزوج الدوق فرانشيسكا, و أمسك بالصدفة برسالة غرامية منها إلى غريمه القديم, بوسعه أن يقتل كازانوفا على الفور, لكنه يعرض عليه اتفاقا بدلا من ذلك. إتفاق منطقي و منحرف و لا سبيل إلى مقاومته. محولاً حدثاً تاريخياً إلى استكشاف روائي مذهل لعناق الرغبة والموت. أثبت ساندور ماراى بكازانوفا في بولزانو إنه أحد الأصوات المميزة في القرن العشرين. ذكية و مثيرة للتأمل.. طعنات بمتع حياتية عميقة - ""فوج"" متألقة.. مبارزة شائكة بين أذهان حادة.. تعتبر كازانوفا في بولزانو دليلا حيا على إهمالنا ألمعية ساندور ماراي أثناء حياته - ""شيكاغو تريبيون"" ""قصة فاتنة عن الحب و الصداقة و الخيانة.. غنية, مغوية, عاطفية, ساخرة"" - ""مجلة إل Elle""",Fiction
0425136191,Blindsight,Robin Cook,1993,Berkley Publishing Group,http://images.amazon.com/images/P/0425136191.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425136191.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425136191.01.LZZZZZZZ.jpg,False,"Robin Cook is back-with a shocking story of medical conspiracy. Today, organ transplants are common miracles of science. But if the supply cannot meet the demand, how far will people go to find donors? Dr. Laurie Montgomery, a forensic pathologist, learns the terrifying answer when she investigates a series of fatal ""overdose"" of young professionals. Some crimes are beyond comprehension. But seeing is believing.",Drug abuse -- Fiction.,,Drug abuse
0449702766,Dicey's Song,Cynthia Voigt,1995,Fawcett Books,http://images.amazon.com/images/P/0449702766.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449702766.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449702766.01.LZZZZZZZ.jpg,False,,,,
0451160312,I Never Promised You a Rose Garden,Joanne Greenberg,1984,Signet Book,http://images.amazon.com/images/P/0451160312.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451160312.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451160312.01.LZZZZZZZ.jpg,False,,,"“لقد قرأنا القصة، مجتزأة، بطرق مختلفة. لكن لم يسبق لنا أن قرأناها على هذا النحو من الشمول والعظمة.. إنه كاتب حاسم” جيمس غليك، نيويورك تايمز “كتاب مرموق.. الكتابة العلمية البليغة والبديعة التي ترغب في قراءتها هذا العالم” تايمز ""كتاب سيحلّق في سماء الأعمال واجبة القراءة لهذا العام"" نيويورك تايمز ""درامي ودقيق .. مثير وشامل.. اقرأ هذا الكتاب وهيئ نفسك للقادم"" صنداي تايمز",Science
0064408663,"The Hostile Hospital (A Series of Unfortunate Events, Book 8)",Lemony Snicket,2001,HarperCollins,http://images.amazon.com/images/P/0064408663.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064408663.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064408663.01.LZZZZZZZ.jpg,False,"On the run after being falsely accused of murder, the three Baudelaire orphans find themselves in the Heimlich Hospital, with the evil Count Olaf in close pursuit.",Orphans -- Juvenile fiction|Brothers and sisters -- Juvenile fiction|Hospitals -- Juvenile fiction|Humorous stories,"NOW A NETFLIX ORIGINAL SERIES The Baudelaires need a safe place to stay—somewhere far away from terrible villains and local police. A quiet refuge where misfortune never visits. Might Heimlich Hospital be just the place? In Lemony Snicket's eighth ghastly installment in A Series of Unfortunate Events, I'm sorry to say that the Baudelaire orphans will spend time in a hospital where they risk encountering a misleading newspaper headline, unnecessary surgery, an intercom system, anesthesia, heart-shaped balloons, and some very startling news about a fire.",Juvenile Fiction
0440213029,The Lilac Bus: Stories,Maeve Binchy,1992,Dell,http://images.amazon.com/images/P/0440213029.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440213029.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440213029.01.LZZZZZZZ.jpg,False,,,"NATIONAL BESTSELLER • “Maeve Binchy is a grand storyteller in the finest Irish tradition.""—The Plain Dealer The Journey . . . Every Friday night a lilac-colored minibus leaves Dublin for the Irish country town of Rathdoon with seven weekend commuters on board. All of them, from the joking bank porter to the rich doctor’s daughter, have their reasons for making the journey. The Destination . . . Rathdoon is the kind of Irish village where family histories are shared and scandals don’t stay secret for long. And this weekend, when the bus pulls in, the riders find the unexpected waiting for them . . . as each of their private lives unfolds to reveal a sharp betrayal of the heart, a young man’s crime, and a chance for new dreams among the eight intriguing men and women on . . . The Lilac Bus",Fiction
0449219372,Murder on the Potomac (Capital Crime Mysteries),Margaret Truman,1995,Fawcett Books,http://images.amazon.com/images/P/0449219372.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449219372.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449219372.01.LZZZZZZZ.jpg,False,,,"NATIONAL BESTSELLER MARGARET TRUMAN Bestselling author of MURDER AT THE PENTAGON MURDER ON THE POTOMAC ""A first-rate mystery writer."" --Los Angeles Times Book Review First time in paperback! ""Harry's daughter knows her milieu; better still, she knows how to portray it convincingly."" --The San Diego Union Law professor Mac has unflagging passion for two things in his life: his wife Annabel and the majestic Potomac River. When Mac discovers a weed-shrouded body in the latter, the former gets edgy. Lovely Annabel, owner of a flourishing Georgetown art gallery, must not only endure her husband's obsession with another killing, but she must believe Mac when he says that a stunning female former student is one of the only people who can help him. They discover that the corpse was once the confidante' of a wealthy Washingtonian, which leads to the Scarlet Sin Society, a theatrical group that--perilously--reenacts historical murders. And soon, the only thing that matters more to Mac than solving this serpentine case is preventing Annabel's untimely death (. ""Truman 'knows the forks' in the nation's capital and how to pitchfork her readers into a web of murder and detection."" --The Christian Science Monitor ""Margaret Truman has settled firmly into a career of writing murder mysteries, all evoking brilliantly the Washington she knows so well."" --The Houston Post",Fiction
0898157803,Menopaws: The Silent Meow,Martha Sacks,1995,Ten Speed Press,http://images.amazon.com/images/P/0898157803.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0898157803.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0898157803.01.LZZZZZZZ.jpg,False,,Cats|Humour|Humor|English|Menopause|Form - Parodies|General|Women's Health - Menopause|Caricatures and cartoons|Caricature and cartoons,,Cats
0449215296,Family: The Ties That Bind and Gag,Erma Bombeck,1991,Fawcett Books,http://images.amazon.com/images/P/0449215296.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449215296.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449215296.01.LZZZZZZZ.jpg,False,,,"A cherished family reunion sets the stage of Erma Bombeck's predictably hilarious recollections of raising a family. Her conclusion: you can't live with them, you can't live without them...or can you...?",Humor
0440498058,A Wrinkle In Time,MADELEINE L'ENGLE,1998,Yearling,http://images.amazon.com/images/P/0440498058.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440498058.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440498058.01.LZZZZZZZ.jpg,True,,,"As further evidence of his family's bad fortune which they attribute to a curse on a distant relative, Stanley Yelnats is sent to a hellish correctional camp in the Texas desert where he finds his first real friend, a treasure, and a new sense of himself.",Arabic language materials
